"planning_unit","number"
1134,6
1133,3
1132,9
1131,8
1130,10
1129,10
1128,10
1127,10
1126,10
1125,4
1124,0
1120,10
1118,9
1117,9
1116,6
1115,8
1114,10
1113,7
1112,7
1111,8
1110,9
1109,10
1108,10
1107,10
1106,10
1105,10
1104,10
1103,9
1097,0
1096,0
1095,10
1094,1
1093,0
1092,1
1091,0
1090,0
1089,3
1088,1
1087,10
1086,10
1085,10
1084,10
1083,10
1082,10
1081,3
1080,4
1076,10
1074,10
1073,2
1072,7
1071,3
1070,9
1069,6
1068,6
1067,7
1066,8
1065,10
1064,10
1063,10
1062,10
1061,10
1060,10
1059,2
1053,0
1052,2
1051,10
1050,9
1049,8
1048,9
1047,10
1046,8
1045,10
1044,4
1043,0
1042,10
1041,10
1040,10
1039,10
1038,10
1037,4
1036,8
1032,10
1031,2
1030,10
1029,2
1028,9
1027,7
1026,10
1025,7
1024,9
1023,8
1022,5
1021,1
1020,10
1019,10
1018,10
1017,10
1016,9
1015,8
1009,2
1008,8
1007,4
1006,8
1005,8
1004,10
1003,10
1002,10
1001,8
1000,10
999,3
998,0
997,10
996,10
995,10
994,10
993,9
992,7
988,10
987,4
986,10
985,8
984,9
983,8
982,10
981,7
980,8
979,7
978,3
977,3
976,10
975,10
974,10
973,10
972,10
971,4
965,4
964,9
963,9
962,9
961,10
960,8
959,7
958,7
957,3
956,2
955,0
954,0
953,10
952,10
951,10
950,0
949,2
948,5
944,10
943,1
942,10
941,6
940,1
939,3
938,6
937,3
936,3
935,1
934,0
933,1
932,10
931,10
930,10
929,10
928,3
927,7
922,1
921,6
920,10
919,10
918,10
917,9
916,7
915,8
914,6
913,2
912,2
911,0
910,10
909,10
908,10
907,10
906,4
905,5
904,4
900,7
899,10
898,10
897,9
896,10
895,9
894,10
893,9
892,1
891,1
890,1
889,0
888,10
887,10
886,10
885,3
884,10
883,10
877,10
876,10
875,9
874,10
873,10
872,6
871,10
870,9
869,2
868,0
867,5
866,10
865,10
864,10
863,2
862,2
861,7
856,10
855,4
854,9
853,6
852,8
851,4
850,8
849,9
848,0
847,0
846,1
845,5
844,10
843,10
842,10
841,2
840,4
839,5
834,0
833,10
832,8
831,6
830,10
829,9
828,9
827,8
826,9
825,1
824,1
823,6
822,10
821,10
820,10
819,10
818,0
817,2
812,10
811,6
810,8
809,7
808,9
807,9
806,9
805,8
804,0
803,0
802,7
801,10
800,10
799,10
798,10
797,0
796,0
795,6
790,0
789,1
788,1
787,3
786,2
785,3
784,1
783,1
782,1
781,0
780,0
779,10
778,10
777,10
776,10
775,10
774,0
773,2
772,2
768,10
767,9
766,7
765,7
764,6
763,10
762,10
761,8
760,4
759,0
758,5
757,10
756,10
755,10
754,10
753,9
752,2
751,8
746,2
745,5
744,7
743,0
742,10
741,6
740,10
739,6
738,10
737,1
736,3
735,0
734,5
733,10
732,10
731,10
730,1
729,2
728,6
724,9
723,4
722,10
721,10
720,8
719,9
718,10
717,4
716,2
715,3
714,2
713,10
712,10
711,10
710,0
709,2
708,9
707,0
706,8
702,1
701,9
700,6
699,10
698,10
697,8
696,7
695,6
694,10
693,0
692,4
691,5
690,6
689,10
688,10
687,4
686,8
685,1
684,5
683,0
680,8
679,7
678,6
677,10
676,9
675,4
674,8
673,4
672,8
671,5
670,9
669,2
668,10
667,10
666,0
665,3
664,2
663,1
662,9
658,2
657,9
656,6
655,4
654,10
653,8
652,7
651,8
650,7
649,8
648,7
647,5
646,10
645,10
644,10
643,7
642,10
641,1
640,5
639,5
636,4
635,1
634,0
633,0
632,2
631,3
630,3
629,1
628,0
627,1
626,2
625,0
624,10
623,10
622,0
621,10
620,0
619,0
618,1
617,2
614,6
613,9
612,6
611,0
610,1
609,7
608,8
607,6
606,5
605,9
604,9
603,10
602,9
601,10
600,8
599,6
598,1
597,0
596,9
595,9
593,0
592,8
591,3
590,10
589,3
588,1
587,5
586,6
585,4
584,9
583,4
582,8
581,7
580,8
579,4
578,8
577,2
576,0
575,3
574,8
573,2
570,10
569,7
568,10
567,8
566,2
565,6
564,7
563,8
562,9
561,10
560,8
559,8
558,10
557,10
556,8
555,8
554,0
553,5
552,8
551,8
549,4
548,9
547,2
546,10
545,6
544,2
543,5
542,8
541,7
540,9
539,6
538,9
537,6
536,8
535,5
534,10
533,10
532,2
531,3
530,8
529,6
526,10
525,10
524,9
523,4
522,10
521,9
520,10
519,8
518,9
517,10
516,8
515,7
514,8
513,8
512,8
511,7
510,8
509,7
508,10
507,7
505,5
504,7
503,10
502,9
501,8
500,8
499,5
498,9
497,3
496,10
495,3
494,7
493,5
492,6
491,5
490,7
489,6
488,2
487,4
486,0
485,4
482,2
481,7
480,4
479,1
478,2
477,3
476,0
475,0
474,1
473,6
472,0
471,0
470,4
469,4
468,2
467,2
466,10
465,3
464,0
463,0
462,0
461,0
460,7
459,10
458,10
457,9
456,8
455,9
454,7
453,3
452,9
451,5
450,10
449,6
448,8
447,7
446,6
445,6
444,10
443,2
442,1
441,9
438,10
437,7
436,6
435,7
434,8
433,8
432,8
431,5
430,4
429,5
428,8
427,5
426,10
425,6
424,7
423,10
422,10
421,7
420,1
419,0
418,0
417,10
416,8
415,7
414,9
413,5
412,9
411,7
410,9
409,4
408,10
407,8
406,3
405,5
404,10
403,4
402,8
401,10
400,8
399,0
398,0
397,3
394,10
393,8
392,10
391,9
390,8
389,9
388,10
387,9
386,10
385,10
384,6
383,6
382,6
381,8
380,8
379,6
378,4
377,0
376,0
375,4
374,6
373,10
372,10
371,4
370,9
369,1
368,1
367,5
366,9
365,7
364,1
363,2
360,10
359,6
358,8
357,10
356,5
355,0
354,10
353,4
352,0
350,10
349,7
348,7
347,4
346,2
345,7
344,3
343,5
342,1
338,1
337,7
336,9
335,8
334,5
333,0
332,1
331,10
330,8
329,1
328,8
327,6
326,2
325,9
323,0
322,3
316,0
315,0
314,7
313,5
312,4
311,0
310,10
309,4
308,0
306,0
305,6
303,8
293,3
292,7
291,9
290,9
289,4
288,6
287,10
286,6
284,1
283,1
281,8
270,1
269,0
268,2
267,1
266,1
265,1
264,0
261,10
259,0
248,0
247,5
246,6
245,3
244,6
243,7
242,6
239,1
226,9
225,4
224,6
223,3
222,8
221,3
220,0
203,10
202,10
201,7
200,7
199,9
198,5
181,6
180,6
179,5
178,6
177,2
176,2
158,2
157,4
156,5
155,2
154,1
136,8
135,10
134,8
133,8
112,8
111,2
110,0
92,0
91,0
90,10
89,7
68,7
67,8
66,8
46,10
45,1
24,10
22,4
2,1
