"planning_unit","number"
684,8
683,1
680,10
679,10
678,8
677,10
676,9
675,9
674,9
673,7
672,9
671,8
670,10
669,2
668,10
667,10
666,9
665,10
664,10
663,6
662,10
658,5
657,10
656,10
655,10
654,10
653,10
652,9
651,9
650,10
649,9
648,10
647,9
646,10
645,10
644,10
643,10
642,10
641,9
640,10
639,10
636,6
635,5
634,6
633,0
632,6
631,6
630,7
629,7
628,6
627,7
626,4
625,1
624,10
623,10
622,2
621,10
620,1
619,1
618,7
617,7
614,10
613,10
612,9
611,4
610,4
609,9
608,9
607,10
606,10
605,9
604,10
603,10
602,9
601,10
600,10
599,10
598,8
597,5
596,10
595,10
593,4
592,10
591,7
590,10
589,6
588,3
587,10
586,7
585,10
584,10
583,9
582,10
581,10
580,9
579,10
578,10
577,7
576,9
575,8
574,10
573,5
570,10
569,10
568,10
567,10
566,9
565,8
564,10
563,10
562,9
561,10
560,7
559,9
558,9
557,10
556,10
555,10
554,7
553,10
552,10
551,10
549,6
548,9
547,7
546,10
545,5
544,9
543,10
542,10
541,9
540,10
539,9
538,10
537,10
536,10
535,10
534,10
533,10
532,9
531,10
530,10
529,10
526,10
525,10
524,10
523,9
522,10
521,10
520,10
519,9
518,10
517,10
516,10
515,10
514,9
513,10
512,10
511,10
510,9
509,10
508,10
507,10
505,8
504,10
503,10
502,10
501,9
500,10
499,9
498,10
497,9
496,10
495,9
494,9
493,10
492,10
491,9
490,10
489,10
488,8
487,10
486,7
485,10
482,7
481,9
480,10
479,8
478,7
477,7
476,8
475,5
474,7
473,9
472,6
471,8
470,7
469,8
468,5
467,10
466,10
465,8
464,2
463,7
462,4
461,3
460,10
459,10
458,10
457,10
456,8
455,10
454,10
453,9
452,9
451,10
450,10
449,10
448,10
447,9
446,9
445,10
444,10
443,9
442,9
441,10
438,10
437,8
436,10
435,9
434,9
433,9
432,10
431,9
430,8
429,9
428,10
427,9
426,10
425,9
424,10
423,10
422,10
421,9
420,10
419,9
418,1
417,10
416,10
415,10
414,10
413,10
412,10
411,10
410,10
409,8
408,10
407,9
406,9
405,10
404,10
403,9
402,10
401,10
400,10
399,0
398,0
397,9
394,10
393,10
392,10
391,10
390,10
389,10
388,10
387,10
386,10
385,10
384,8
383,9
382,10
381,9
380,10
379,10
378,10
377,6
376,3
375,10
374,9
373,10
372,10
371,10
370,10
369,8
368,4
367,9
366,10
365,9
364,2
363,1
360,10
359,7
358,10
357,10
356,9
355,1
354,10
353,9
352,0
350,10
349,10
348,10
347,9
346,10
345,10
344,7
343,8
342,5
338,1
337,9
336,10
335,9
334,10
333,5
332,6
331,10
330,8
329,2
328,10
327,9
326,5
325,10
323,1
322,2
316,1
315,5
314,9
313,9
312,10
311,4
310,10
309,9
308,0
306,0
305,10
303,10
293,2
292,10
291,9
290,10
289,9
288,9
287,10
286,8
284,8
283,4
281,8
270,6
269,6
268,8
267,6
266,6
265,6
264,0
261,10
259,0
248,3
247,10
246,10
245,9
244,9
243,10
242,10
239,0
226,10
225,9
224,10
223,9
222,10
221,9
220,2
203,10
202,10
201,9
200,9
199,8
198,9
181,9
180,10
179,10
178,10
177,9
176,2
158,2
157,9
156,10
155,10
154,3
136,9
135,10
134,10
133,10
112,10
111,8
110,0
92,1
91,0
90,10
89,10
68,9
67,9
66,9
46,10
45,3
24,10
22,5
2,4
