"planning_unit","number"
765,6
764,10
763,10
762,10
761,9
760,6
759,2
758,6
757,10
756,10
755,10
754,10
753,10
752,7
751,9
746,3
745,7
744,7
743,0
742,10
741,8
740,10
739,5
738,9
737,4
736,5
735,1
734,9
733,10
732,10
731,10
730,5
729,5
728,9
724,10
723,7
722,7
721,10
720,10
719,6
718,8
717,6
716,1
715,8
714,0
713,10
712,10
711,10
710,0
709,10
708,10
707,3
706,9
702,2
701,10
700,10
699,10
698,10
697,10
696,10
695,8
694,8
693,2
692,9
691,7
690,10
689,10
688,10
687,4
686,10
685,1
684,5
683,0
680,8
679,8
678,6
677,10
676,10
675,5
674,9
673,4
672,10
671,7
670,10
669,2
668,10
667,10
666,1
665,7
664,9
663,1
662,10
658,3
657,10
656,10
655,8
654,10
653,9
652,10
651,9
650,7
649,10
648,9
647,4
646,9
645,10
644,10
643,9
642,10
641,2
640,9
639,7
636,4
635,0
634,1
633,0
632,3
631,6
630,3
629,3
628,3
627,3
626,0
625,1
624,10
623,10
622,0
621,10
620,0
619,0
618,2
617,3
614,9
613,10
612,8
611,0
610,2
609,8
608,9
607,8
606,8
605,9
604,8
603,10
602,7
601,10
600,10
599,9
598,5
597,4
596,9
595,10
593,0
592,10
591,5
590,10
589,4
588,2
587,8
586,7
585,5
584,10
583,6
582,7
581,9
580,10
579,8
578,10
577,3
576,3
575,6
574,10
573,0
570,10
569,9
568,10
567,4
566,8
565,7
564,8
563,8
562,8
561,10
560,10
559,9
558,10
557,10
556,8
555,10
554,3
553,9
552,9
551,10
549,5
548,9
547,4
546,10
545,9
544,6
543,7
542,8
541,7
540,9
539,7
538,10
537,7
536,9
535,8
534,10
533,9
532,3
531,5
530,10
529,9
526,10
525,10
524,10
523,5
522,10
521,10
520,9
519,6
518,10
517,9
516,9
515,8
514,9
513,10
512,10
511,10
510,10
509,10
508,8
507,10
505,6
504,9
503,10
502,10
501,10
500,10
499,6
498,9
497,9
496,10
495,8
494,10
493,9
492,9
491,8
490,9
489,10
488,5
487,10
486,2
485,8
482,8
481,7
480,8
479,4
478,1
477,4
476,5
475,4
474,1
473,5
472,3
471,2
470,4
469,5
468,1
467,3
466,10
465,2
464,0
463,2
462,1
461,0
460,9
459,9
458,10
457,9
456,8
455,9
454,9
453,5
452,9
451,9
450,9
449,8
448,10
447,9
446,9
445,8
444,10
443,8
442,4
441,10
438,10
437,9
436,10
435,9
434,9
433,9
432,9
431,8
430,9
429,9
428,10
427,9
426,9
425,6
424,8
423,10
422,10
421,3
420,8
419,4
418,0
417,10
416,8
415,9
414,10
413,7
412,10
411,5
410,8
409,8
408,9
407,9
406,5
405,9
404,10
403,8
402,9
401,10
400,10
399,0
398,0
397,6
394,10
393,9
392,8
391,10
390,9
389,8
388,10
387,10
386,9
385,10
384,10
383,9
382,9
381,8
380,8
379,9
378,8
377,0
376,2
375,7
374,9
373,10
372,10
371,5
370,9
369,5
368,3
367,7
366,10
365,9
364,3
363,1
360,8
359,6
358,10
357,10
356,4
355,0
354,10
353,8
352,0
350,10
349,8
348,8
347,5
346,3
345,9
344,4
343,7
342,2
338,0
337,9
336,10
335,10
334,8
333,1
332,4
331,10
330,9
329,2
328,9
327,7
326,1
325,9
323,0
322,3
316,0
315,3
314,10
313,8
312,4
311,0
310,10
309,6
308,0
306,0
305,10
303,8
293,1
292,8
291,7
290,10
289,8
288,7
287,8
286,9
284,3
283,1
281,5
270,1
269,2
268,2
267,1
266,0
265,1
264,0
261,10
259,0
248,2
247,10
246,8
245,8
244,10
243,8
242,9
239,1
226,9
225,5
224,10
223,3
222,9
221,6
220,1
203,10
202,8
201,10
200,10
199,9
198,8
181,9
180,10
179,9
178,9
177,4
176,3
158,2
157,7
156,9
155,9
154,1
136,10
135,10
134,8
133,9
112,7
111,1
110,0
92,1
91,0
90,10
89,9
68,5
67,8
66,9
46,10
45,3
24,10
22,1
2,2
