"planning_unit","number"
613,10
612,5
611,0
610,0
609,5
608,7
607,9
606,7
605,5
604,5
603,7
602,7
601,10
600,5
599,1
598,1
597,0
596,4
595,9
593,1
592,8
591,0
590,10
589,1
588,0
587,0
586,6
585,4
584,6
583,6
582,7
581,5
580,10
579,1
578,5
577,0
576,0
575,0
574,6
573,0
570,10
569,3
568,10
567,4
566,4
565,6
564,7
563,5
562,8
561,10
560,5
559,8
558,7
557,6
556,6
555,7
554,1
553,2
552,6
551,4
549,2
548,9
547,2
546,10
545,3
544,2
543,2
542,9
541,4
540,9
539,6
538,7
537,4
536,7
535,2
534,6
533,6
532,0
531,1
530,5
529,3
526,10
525,9
524,9
523,4
522,10
521,9
520,7
519,7
518,8
517,7
516,8
515,5
514,7
513,9
512,9
511,7
510,3
509,4
508,4
507,1
505,8
504,8
503,10
502,8
501,6
500,6
499,5
498,4
497,4
496,8
495,2
494,8
493,5
492,5
491,3
490,5
489,4
488,0
487,1
486,0
485,1
482,0
481,4
480,2
479,1
478,0
477,0
476,1
475,1
474,0
473,0
472,2
471,1
470,2
469,0
468,0
467,1
466,10
465,0
464,0
463,0
462,0
461,0
460,8
459,7
458,10
457,7
456,6
455,5
454,5
453,3
452,7
451,4
450,8
449,8
448,5
447,8
446,5
445,5
444,10
443,3
442,0
441,2
438,10
437,4
436,7
435,9
434,6
433,7
432,10
431,4
430,2
429,4
428,6
427,5
426,5
425,4
424,2
423,10
422,10
421,1
420,4
419,0
418,1
417,10
416,6
415,4
414,8
413,1
412,7
411,5
410,4
409,1
408,7
407,6
406,3
405,2
404,10
403,5
402,6
401,10
400,2
399,0
398,0
397,1
394,10
393,10
392,8
391,9
390,8
389,6
388,7
387,7
386,10
385,10
384,8
383,5
382,7
381,6
380,8
379,2
378,2
377,0
376,0
375,0
374,5
373,10
372,6
371,7
370,7
369,0
368,0
367,4
366,4
365,3
364,1
363,3
360,8
359,4
358,6
357,10
356,0
355,0
354,10
353,1
352,0
350,10
349,6
348,6
347,7
346,2
345,5
344,2
343,5
342,1
338,0
337,8
336,2
335,5
334,6
333,0
332,0
331,5
330,6
329,0
328,6
327,1
326,0
325,6
323,0
322,0
316,0
315,0
314,7
313,3
312,4
311,0
310,10
309,2
308,0
306,0
305,3
303,5
293,2
292,9
291,7
290,4
289,4
288,5
287,3
286,7
284,1
283,1
281,6
270,3
269,0
268,1
267,0
266,0
265,0
264,0
261,10
259,0
248,0
247,7
246,9
245,5
244,3
243,8
242,5
239,2
226,7
225,2
224,5
223,3
222,5
221,4
220,1
203,10
202,8
201,7
200,4
199,4
198,6
181,6
180,8
179,1
178,0
177,3
176,3
158,1
157,2
156,7
155,1
154,2
136,7
135,10
134,4
133,6
112,4
111,0
110,0
92,1
91,0
90,9
89,7
68,3
67,5
66,9
46,10
45,0
24,9
22,5
2,2
