"planning_unit","number"
1008,2
1007,0
1006,1
1005,5
1004,7
1003,0
1002,2
1001,1
1000,3
999,1
998,0
997,10
996,10
995,10
994,10
993,0
992,0
988,10
987,1
986,10
985,4
984,3
983,3
982,5
981,0
980,0
979,0
978,0
977,0
976,10
975,10
974,10
973,10
972,10
971,0
965,2
964,3
963,3
962,3
961,4
960,9
959,1
958,0
957,0
956,0
955,0
954,0
953,10
952,10
951,10
950,0
949,0
948,0
944,10
943,0
942,10
941,0
940,0
939,0
938,0
937,0
936,0
935,0
934,0
933,0
932,10
931,10
930,10
929,10
928,0
927,2
922,1
921,4
920,10
919,3
918,10
917,5
916,1
915,0
914,0
913,0
912,0
911,0
910,10
909,10
908,10
907,10
906,0
905,0
904,0
900,2
899,10
898,8
897,4
896,8
895,4
894,2
893,7
892,0
891,0
890,0
889,0
888,10
887,10
886,10
885,0
884,0
883,3
877,10
876,8
875,3
874,6
873,9
872,2
871,7
870,2
869,0
868,0
867,0
866,10
865,10
864,10
863,0
862,0
861,1
856,10
855,0
854,4
853,1
852,4
851,1
850,2
849,5
848,0
847,0
846,0
845,0
844,10
843,10
842,10
841,0
840,0
839,1
834,0
833,10
832,6
831,4
830,7
829,4
828,1
827,0
826,7
825,0
824,0
823,0
822,10
821,10
820,10
819,10
818,0
817,0
812,10
811,3
810,5
809,2
808,3
807,7
806,2
805,1
804,0
803,0
802,0
801,10
800,10
799,10
798,10
797,0
796,0
795,0
790,0
789,0
788,0
787,0
786,0
785,0
784,1
783,0
782,0
781,0
780,0
779,10
778,10
777,10
776,10
775,10
774,0
773,0
772,0
768,6
767,2
766,7
765,7
764,0
763,8
762,4
761,0
760,1
759,0
758,0
757,10
756,10
755,10
754,10
753,0
752,0
751,0
746,0
745,1
744,4
743,2
742,6
741,3
740,7
739,0
738,2
737,0
736,0
735,0
734,1
733,10
732,10
731,10
730,0
729,0
728,0
724,7
723,1
722,3
721,10
720,0
719,3
718,3
717,1
716,1
715,2
714,0
713,10
712,10
711,10
710,0
709,0
708,0
707,0
706,0
702,1
701,6
700,0
699,10
698,10
697,4
696,4
695,1
694,3
693,1
692,2
691,0
690,5
689,10
688,10
687,0
686,0
685,0
684,0
683,0
680,3
679,0
678,2
677,10
676,1
675,0
674,1
673,1
672,2
671,0
670,2
669,0
668,10
667,10
666,0
665,0
664,0
663,0
662,0
658,0
657,8
656,3
655,1
654,10
653,6
652,2
651,1
650,4
649,2
648,1
647,0
646,1
645,10
644,10
643,0
642,10
641,0
640,0
639,0
636,0
635,0
634,0
633,0
632,0
631,0
630,0
629,0
628,0
627,0
626,0
625,0
624,10
623,10
622,0
621,10
620,0
619,0
618,0
617,0
614,5
613,4
612,0
611,0
610,2
609,0
608,4
607,4
606,2
605,4
604,5
603,3
602,5
601,4
600,2
599,0
598,0
597,0
596,0
595,0
593,0
592,4
591,0
590,10
589,0
588,0
587,1
586,1
585,2
584,5
583,3
582,5
581,3
580,2
579,2
578,0
577,0
576,0
575,0
574,1
573,0
570,10
569,3
568,10
567,1
566,0
565,0
564,5
563,5
562,5
561,10
560,2
559,0
558,4
557,1
556,1
555,0
554,0
553,0
552,2
551,0
549,4
548,5
547,0
546,10
545,0
544,2
543,1
542,7
541,4
540,6
539,2
538,1
537,1
536,4
535,0
534,1
533,0
532,0
531,0
530,1
529,0
526,10
525,8
524,2
523,1
522,10
521,5
520,4
519,6
518,1
517,1
516,3
515,0
514,1
513,3
512,1
511,1
510,0
509,0
508,0
507,0
505,4
504,4
503,10
502,4
501,1
500,6
499,1
498,5
497,0
496,5
495,2
494,5
493,0
492,6
491,0
490,0
489,0
488,0
487,0
486,0
485,0
482,0
481,1
480,1
479,0
478,0
477,0
476,0
475,1
474,0
473,1
472,0
471,0
470,1
469,0
468,0
467,0
466,10
465,0
464,0
463,0
462,0
461,0
460,5
459,5
458,2
457,7
456,4
455,5
454,3
453,2
452,9
451,4
450,5
449,3
448,5
447,3
446,0
445,0
444,10
443,0
442,0
441,0
438,10
437,2
436,3
435,2
434,1
433,0
432,7
431,1
430,1
429,3
428,1
427,1
426,4
425,2
424,2
423,10
422,10
421,0
420,0
419,0
418,0
417,10
416,3
415,0
414,7
413,1
412,2
411,0
410,3
409,1
408,3
407,4
406,1
405,1
404,10
403,2
402,4
401,10
400,0
399,0
398,0
397,0
394,10
393,4
392,8
391,2
390,2
389,3
388,6
387,2
386,7
385,10
384,5
383,1
382,1
381,2
380,4
379,0
378,0
377,0
376,0
375,0
374,0
373,10
372,1
371,1
370,5
369,0
368,0
367,1
366,5
365,0
364,0
363,0
360,5
359,2
358,2
357,10
356,0
355,0
354,10
353,0
352,0
350,10
349,2
348,1
347,0
346,2
345,1
344,1
343,1
342,0
338,3
337,4
336,4
335,0
334,0
333,0
332,0
331,0
330,0
329,0
328,0
327,0
326,0
325,3
323,0
322,2
316,2
315,0
314,3
313,0
312,5
311,0
310,10
309,0
308,0
306,0
305,0
303,0
293,2
292,2
291,3
290,4
289,2
288,2
287,0
286,0
284,0
283,0
281,6
270,0
269,0
268,1
267,0
266,0
265,0
264,0
261,10
259,0
248,0
247,2
246,3
245,1
244,0
243,0
242,0
239,0
226,6
225,0
224,4
223,0
222,0
221,0
220,0
203,10
202,5
201,0
200,2
199,2
198,0
181,1
180,6
179,0
178,0
177,0
176,0
158,1
157,0
156,1
155,0
154,0
136,5
135,8
134,0
133,4
112,0
111,0
110,0
92,0
91,0
90,0
89,3
68,0
67,3
66,7
46,0
45,0
24,0
22,0
2,0
